7.636363636363636964e-02,6.727272727272727570e-02,3.363636363636363785e-02,1.272727272727272770e-02,3.818181818181818482e-02,2.000000000000000042e-02,3.181818181818181490e-02,9.909090909090909061e-02,3.363636363636363785e-02,4.181818181818181684e-02,4.545454545454545581e-02,2.272727272727272790e-02,2.272727272727272790e-02,6.636363636363636076e-02,8.181818181818181768e-02,4.909090909090908783e-02,1.390909090909090984e-01,5.090909090909091078e-02,4.545454545454545581e-02,2.181818181818181990e-02
1.636363636363636492e-02,4.454545454545454780e-02,1.636363636363636354e-01,6.272727272727272874e-02,1.909090909090909241e-02,4.090909090909090884e-02,5.545454545454545775e-02,2.727272727272727140e-02,5.000000000000000278e-02,2.999999999999999889e-02,6.090909090909090579e-02,3.818181818181818482e-02,4.363636363636363980e-02,3.818181818181818482e-02,4.454545454545454780e-02,8.545454545454544970e-02,4.181818181818181684e-02,7.272727272727272374e-02,3.545454545454545386e-02,2.909090909090909088e-02
3.909090909090909283e-02,3.727272727272726988e-02,6.727272727272727570e-02,5.181818181818181879e-02,3.909090909090909283e-02,4.000000000000000083e-02,2.999999999999999889e-02,4.000000000000000083e-02,2.272727272727272790e-02,4.000000000000000083e-02,5.090909090909091078e-02,1.245454545454545425e-01,6.818181818181817677e-02,2.909090909090909088e-02,3.363636363636363785e-02,9.272727272727272763e-02,7.000000000000000666e-02,4.363636363636363980e-02,5.636363636363636576e-02,2.363636363636363591e-02
5.000000000000000278e-02,5.545454545454545775e-02,4.545454545454545581e-02,2.272727272727272790e-02,4.363636363636363980e-02,6.363636363636362980e-02,3.545454545454545386e-02,6.090909090909090579e-02,2.909090909090909088e-02,3.181818181818181490e-02,1.109090909090909155e-01,4.727272727272727182e-02,2.999999999999999889e-02,7.181818181818182267e-02,3.636363636363636187e-02,1.309090909090909194e-01,2.636363636363636340e-02,3.454545454545454586e-02,4.727272727272727182e-02,2.636363636363636340e-02
5.363636363636363480e-02,2.545454545454545539e-02,6.363636363636362980e-02,1.363636363636363570e-02,3.272727272727272985e-02,4.636363636363636381e-02,1.818181818181818094e-02,9.090909090909091161e-02,3.272727272727272985e-02,3.181818181818181490e-02,8.818181818181818066e-02,3.818181818181818482e-02,4.000000000000000083e-02,3.545454545454545386e-02,5.545454545454545775e-02,6.818181818181817677e-02,4.454545454545454780e-02,2.999999999999999889e-02,2.999999999999999889e-02,1.609090909090909183e-01
4.818181818181817982e-02,4.000000000000000083e-02,5.818181818181818177e-02,4.545454545454545581e-02,3.090909090909091037e-02,3.909090909090909283e-02,4.000000000000000083e-02,2.909090909090909088e-02,5.545454545454545775e-02,5.727272727272727376e-02,2.999999999999999889e-02,6.181818181818182073e-02,6.090909090909090579e-02,3.545454545454545386e-02,5.090909090909091078e-02,7.636363636363636964e-02,5.999999999999999778e-02,4.181818181818181684e-02,5.454545454545454281e-02,8.454545454545454863e-02
2.272727272727272790e-02,2.454545454545454392e-02,5.909090909090908977e-02,3.181818181818181490e-02,3.636363636363636187e-02,2.000000000000000042e-02,1.909090909090909241e-02,5.818181818181818177e-02,1.509090909090909094e-01,1.072727272727272696e-01,4.636363636363636381e-02,3.909090909090909283e-02,4.909090909090908783e-02,3.090909090909091037e-02,3.818181818181818482e-02,6.818181818181817677e-02,7.545454545454545470e-02,3.727272727272726988e-02,2.909090909090909088e-02,5.636363636363636576e-02
4.727272727272727182e-02,3.363636363636363785e-02,2.909090909090909088e-02,5.000000000000000278e-02,3.090909090909091037e-02,2.545454545454545539e-02,2.545454545454545539e-02,3.181818181818181490e-02,2.090909090909090842e-02,4.818181818181817982e-02,5.363636363636363480e-02,1.909090909090909241e-02,3.636363636363636187e-02,1.936363636363636342e-01,3.545454545454545386e-02,1.118181818181818166e-01,8.727272727272727959e-02,3.727272727272726988e-02,3.454545454545454586e-02,4.818181818181817982e-02
4.818181818181817982e-02,2.090909090909090842e-02,5.363636363636363480e-02,2.818181818181818288e-02,6.636363636363636076e-02,6.363636363636362980e-02,2.090909090909090842e-02,2.109090909090909072e-01,3.636363636363636187e-02,7.545454545454545470e-02,2.454545454545454392e-02,2.818181818181818288e-02,3.545454545454545386e-02,5.818181818181818177e-02,2.181818181818181990e-02,5.000000000000000278e-02,4.272727272727272485e-02,3.727272727272726988e-02,4.090909090909090884e-02,3.636363636363636187e-02
8.181818181818181768e-02,2.636363636363636340e-02,3.636363636363636187e-02,2.636363636363636340e-02,3.636363636363636187e-02,1.363636363636363535e-01,3.545454545454545386e-02,4.000000000000000083e-02,5.090909090909091078e-02,1.818181818181818094e-02,2.999999999999999889e-02,3.545454545454545386e-02,4.636363636363636381e-02,1.209090909090909105e-01,5.000000000000000278e-02,7.909090909090908672e-02,4.909090909090908783e-02,5.636363636363636576e-02,2.454545454545454392e-02,2.000000000000000042e-02
2.999999999999999889e-02,1.590909090909090884e-01,3.363636363636363785e-02,4.000000000000000083e-02,4.636363636363636381e-02,3.636363636363636187e-02,4.727272727272727182e-02,3.909090909090909283e-02,1.000000000000000056e-01,2.090909090909090842e-02,5.909090909090908977e-02,1.727272727272727293e-02,2.727272727272727140e-02,4.636363636363636381e-02,3.090909090909091037e-02,4.454545454545454780e-02,8.454545454545454863e-02,5.363636363636363480e-02,5.181818181818181879e-02,3.181818181818181490e-02
2.818181818181818288e-02,5.090909090909091078e-02,2.181818181818181990e-02,2.181818181818181990e-02,4.454545454545454780e-02,3.454545454545454586e-02,7.818181818181818565e-02,3.272727272727272985e-02,4.272727272727272485e-02,4.818181818181817982e-02,5.272727272727272679e-02,3.909090909090909283e-02,6.636363636363636076e-02,9.181818181818181268e-02,4.545454545454545581e-02,9.727272727272727459e-02,5.272727272727272679e-02,4.454545454545454780e-02,7.090909090909090773e-02,3.545454545454545386e-02
1.545454545454545518e-02,3.545454545454545386e-02,4.727272727272727182e-02,1.818181818181818094e-02,8.909090909090909560e-02,3.545454545454545386e-02,3.818181818181818482e-02,9.727272727272727459e-02,3.545454545454545386e-02,4.000000000000000083e-02,3.727272727272726988e-02,2.818181818181818288e-02,5.181818181818181879e-02,3.181818181818181490e-02,5.000000000000000278e-02,7.818181818181818565e-02,5.636363636363636576e-02,1.218181818181818116e-01,6.545454545454545969e-02,2.727272727272727140e-02
4.454545454545454780e-02,5.999999999999999778e-02,5.000000000000000278e-02,3.909090909090909283e-02,7.909090909090908672e-02,4.636363636363636381e-02,4.363636363636363980e-02,4.545454545454545581e-02,7.909090909090908672e-02,6.727272727272727570e-02,2.181818181818181990e-02,3.272727272727272985e-02,5.272727272727272679e-02,2.545454545454545539e-02,5.363636363636363480e-02,3.818181818181818482e-02,4.818181818181817982e-02,7.818181818181818565e-02,5.272727272727272679e-02,4.181818181818181684e-02
1.727272727272727293e-02,8.999999999999999667e-02,3.909090909090909283e-02,1.545454545454545518e-02,1.181818181818181795e-02,1.818181818181818094e-02,2.181818181818181990e-02,4.545454545454545581e-02,2.999999999999999889e-02,4.272727272727272485e-02,6.272727272727272874e-02,2.090909090909090842e-02,2.181818181818181990e-02,1.199999999999999956e-01,6.636363636363636076e-02,2.463636363636363680e-01,3.727272727272726988e-02,2.363636363636363591e-02,1.454545454545454544e-02,5.454545454545454281e-02
2.363636363636363591e-02,5.363636363636363480e-02,3.545454545454545386e-02,1.509090909090909094e-01,2.909090909090909088e-02,3.363636363636363785e-02,4.636363636363636381e-02,9.181818181818181268e-02,3.454545454545454586e-02,4.454545454545454780e-02,2.909090909090909088e-02,2.181818181818181990e-02,6.454545454545454475e-02,9.454545454545454364e-02,2.818181818181818288e-02,4.727272727272727182e-02,2.181818181818181990e-02,3.363636363636363785e-02,4.000000000000000083e-02,7.545454545454545470e-02
2.999999999999999889e-02,4.636363636363636381e-02,4.818181818181817982e-02,1.909090909090909241e-02,6.727272727272727570e-02,6.363636363636362980e-02,1.199999999999999956e-01,4.545454545454545581e-02,3.363636363636363785e-02,3.090909090909091037e-02,4.909090909090908783e-02,2.000000000000000042e-02,3.909090909090909283e-02,4.363636363636363980e-02,3.818181818181818482e-02,3.090909090909091037e-02,8.545454545454544970e-02,6.636363636363636076e-02,6.454545454545454475e-02,5.818181818181818177e-02
5.454545454545454281e-02,6.090909090909090579e-02,7.454545454545453975e-02,3.181818181818181490e-02,7.636363636363636964e-02,2.999999999999999889e-02,2.545454545454545539e-02,6.363636363636362980e-02,4.454545454545454780e-02,6.454545454545454475e-02,3.818181818181818482e-02,8.545454545454544970e-02,5.727272727272727376e-02,2.909090909090909088e-02,2.818181818181818288e-02,4.818181818181817982e-02,7.000000000000000666e-02,5.636363636363636576e-02,4.181818181818181684e-02,1.909090909090909241e-02
2.090909090909090842e-02,3.545454545454545386e-02,4.363636363636363980e-02,1.000000000000000021e-02,6.818181818181817677e-02,3.363636363636363785e-02,3.181818181818181490e-02,3.181818181818181490e-02,6.545454545454545969e-02,9.545454545454545858e-02,2.363636363636363591e-02,1.209090909090909105e-01,2.818181818181818288e-02,3.636363636363636187e-02,4.818181818181817982e-02,8.818181818181818066e-02,3.272727272727272985e-02,6.272727272727272874e-02,8.636363636363636465e-02,3.636363636363636187e-02
2.727272727272727140e-02,3.727272727272726988e-02,3.727272727272726988e-02,6.090909090909090579e-02,2.999999999999999889e-02,4.090909090909090884e-02,5.272727272727272679e-02,2.272727272727272790e-02,3.636363636363636187e-02,7.545454545454545470e-02,3.090909090909091037e-02,2.727272727272727140e-02,4.181818181818181684e-02,1.490909090909090795e-01,3.181818181818181490e-02,9.090909090909091161e-02,8.000000000000000167e-02,3.727272727272726988e-02,5.545454545454545775e-02,3.454545454545454586e-02
2.999999999999999889e-02,1.909090909090909241e-02,4.818181818181817982e-02,1.818181818181818094e-02,4.000000000000000083e-02,1.818181818181818094e-02,6.181818181818182073e-02,3.363636363636363785e-02,3.272727272727272985e-02,5.363636363636363480e-02,7.000000000000000666e-02,2.363636363636363591e-02,6.363636363636362980e-02,8.363636363636363369e-02,2.363636363636363591e-02,1.954545454545454641e-01,1.072727272727272696e-01,3.818181818181818482e-02,2.636363636363636340e-02,1.272727272727272770e-02
3.545454545454545386e-02,8.818181818181818066e-02,3.090909090909091037e-02,1.454545454545454544e-02,3.363636363636363785e-02,3.636363636363636187e-02,2.363636363636363591e-02,4.727272727272727182e-02,1.554545454545454564e-01,4.454545454545454780e-02,5.909090909090908977e-02,2.454545454545454392e-02,4.636363636363636381e-02,4.818181818181817982e-02,4.909090909090908783e-02,4.818181818181817982e-02,5.363636363636363480e-02,7.090909090909090773e-02,4.181818181818181684e-02,4.818181818181817982e-02
2.545454545454545539e-02,3.545454545454545386e-02,3.818181818181818482e-02,4.090909090909090884e-02,3.818181818181818482e-02,2.818181818181818288e-02,5.545454545454545775e-02,3.545454545454545386e-02,4.272727272727272485e-02,1.272727272727272770e-02,5.272727272727272679e-02,1.909090909090909241e-02,5.818181818181818177e-02,2.054545454545454453e-01,2.090909090909090842e-02,1.136363636363636326e-01,2.454545454545454392e-02,4.636363636363636381e-02,6.272727272727272874e-02,4.363636363636363980e-02
4.454545454545454780e-02,3.818181818181818482e-02,5.545454545454545775e-02,2.272727272727272790e-02,3.454545454545454586e-02,6.090909090909090579e-02,2.545454545454545539e-02,5.272727272727272679e-02,5.909090909090908977e-02,4.545454545454545581e-02,3.909090909090909283e-02,1.845454545454545403e-01,3.636363636363636187e-02,7.000000000000000666e-02,3.272727272727272985e-02,6.454545454545454475e-02,4.272727272727272485e-02,4.636363636363636381e-02,2.818181818181818288e-02,1.636363636363636492e-02
7.272727272727272374e-02,4.272727272727272485e-02,4.727272727272727182e-02,2.727272727272727140e-02,1.181818181818181795e-01,3.454545454545454586e-02,3.272727272727272985e-02,3.636363636363636187e-02,3.909090909090909283e-02,3.909090909090909283e-02,5.999999999999999778e-02,2.363636363636363591e-02,5.090909090909091078e-02,9.090909090909090468e-03,1.372727272727272685e-01,7.727272727272727071e-02,3.636363636363636187e-02,2.999999999999999889e-02,5.090909090909091078e-02,3.454545454545454586e-02
3.090909090909091037e-02,6.545454545454545969e-02,4.727272727272727182e-02,4.181818181818181684e-02,8.181818181818181768e-02,4.636363636363636381e-02,5.727272727272727376e-02,3.545454545454545386e-02,2.909090909090909088e-02,4.636363636363636381e-02,2.181818181818181990e-02,4.000000000000000083e-02,7.818181818181818565e-02,7.000000000000000666e-02,8.818181818181818066e-02,7.181818181818182267e-02,2.545454545454545539e-02,4.909090909090908783e-02,3.454545454545454586e-02,3.909090909090909283e-02
6.454545454545454475e-02,5.363636363636363480e-02,1.627272727272727204e-01,3.454545454545454586e-02,3.272727272727272985e-02,3.454545454545454586e-02,2.818181818181818288e-02,5.363636363636363480e-02,5.454545454545454281e-02,4.181818181818181684e-02,3.818181818181818482e-02,7.181818181818182267e-02,4.818181818181817982e-02,2.272727272727272790e-02,3.909090909090909283e-02,4.000000000000000083e-02,5.000000000000000278e-02,4.727272727272727182e-02,2.545454545454545539e-02,5.636363636363636576e-02
4.181818181818181684e-02,3.454545454545454586e-02,3.090909090909091037e-02,3.636363636363636187e-02,3.909090909090909283e-02,2.909090909090909088e-02,5.909090909090908977e-02,1.181818181818181795e-01,2.999999999999999889e-02,4.909090909090908783e-02,1.554545454545454564e-01,4.818181818181817982e-02,8.818181818181818066e-02,2.000000000000000042e-02,3.090909090909091037e-02,3.090909090909091037e-02,4.818181818181817982e-02,3.272727272727272985e-02,4.545454545454545581e-02,3.181818181818181490e-02
2.818181818181818288e-02,9.363636363636364257e-02,2.000000000000000042e-02,2.909090909090909088e-02,6.454545454545454475e-02,2.818181818181818288e-02,4.545454545454545581e-02,3.545454545454545386e-02,4.181818181818181684e-02,6.818181818181817677e-02,4.636363636363636381e-02,5.636363636363636576e-02,8.909090909090909560e-02,3.454545454545454586e-02,3.363636363636363785e-02,6.363636363636362980e-02,2.999999999999999889e-02,5.545454545454545775e-02,6.454545454545454475e-02,7.181818181818182267e-02
5.727272727272727376e-02,5.545454545454545775e-02,1.818181818181818094e-02,5.545454545454545775e-02,5.000000000000000278e-02,8.909090909090909560e-02,3.545454545454545386e-02,3.909090909090909283e-02,1.727272727272727293e-02,4.818181818181817982e-02,2.818181818181818288e-02,3.090909090909091037e-02,1.318181818181818066e-01,7.636363636363636964e-02,3.363636363636363785e-02,4.454545454545454780e-02,3.454545454545454586e-02,3.636363636363636187e-02,8.636363636363636465e-02,3.181818181818181490e-02
2.272727272727272790e-02,2.181818181818181990e-02,4.818181818181817982e-02,5.545454545454545775e-02,4.636363636363636381e-02,7.181818181818182267e-02,3.272727272727272985e-02,3.090909090909091037e-02,5.363636363636363480e-02,5.000000000000000278e-02,4.363636363636363980e-02,9.909090909090909061e-02,3.454545454545454586e-02,2.818181818181818288e-02,3.727272727272726988e-02,5.909090909090908977e-02,8.363636363636363369e-02,5.000000000000000278e-02,8.999999999999999667e-02,4.090909090909090884e-02
3.363636363636363785e-02,2.999999999999999889e-02,4.818181818181817982e-02,3.545454545454545386e-02,3.909090909090909283e-02,6.636363636363636076e-02,2.909090909090909088e-02,4.727272727272727182e-02,2.818181818181818288e-02,8.999999999999999667e-02,6.545454545454545969e-02,3.181818181818181490e-02,1.145454545454545475e-01,3.454545454545454586e-02,5.909090909090908977e-02,6.454545454545454475e-02,4.727272727272727182e-02,2.272727272727272790e-02,6.818181818181817677e-02,4.454545454545454780e-02
2.818181818181818288e-02,5.000000000000000278e-02,5.545454545454545775e-02,2.999999999999999889e-02,5.090909090909091078e-02,3.363636363636363785e-02,4.454545454545454780e-02,9.818181818181817566e-02,2.999999999999999889e-02,8.272727272727273262e-02,5.363636363636363480e-02,4.363636363636363980e-02,6.727272727272727570e-02,4.636363636363636381e-02,5.727272727272727376e-02,4.272727272727272485e-02,5.818181818181818177e-02,3.727272727272726988e-02,4.272727272727272485e-02,4.727272727272727182e-02
2.818181818181818288e-02,4.909090909090908783e-02,5.000000000000000278e-02,5.909090909090908977e-02,5.545454545454545775e-02,3.909090909090909283e-02,4.727272727272727182e-02,3.090909090909091037e-02,1.636363636363636492e-02,3.181818181818181490e-02,7.818181818181818565e-02,1.554545454545454564e-01,6.727272727272727570e-02,5.000000000000000278e-02,1.727272727272727293e-02,5.909090909090908977e-02,4.727272727272727182e-02,2.090909090909090842e-02,5.181818181818181879e-02,4.545454545454545581e-02
4.181818181818181684e-02,9.181818181818181268e-02,3.181818181818181490e-02,1.090909090909090995e-02,6.363636363636362980e-02,2.818181818181818288e-02,4.545454545454545581e-02,4.454545454545454780e-02,5.363636363636363480e-02,3.090909090909091037e-02,3.727272727272726988e-02,6.636363636363636076e-02,9.181818181818181268e-02,3.363636363636363785e-02,4.818181818181817982e-02,6.636363636363636076e-02,4.818181818181817982e-02,5.999999999999999778e-02,6.636363636363636076e-02,3.909090909090909283e-02
1.727272727272727293e-02,9.727272727272727459e-02,2.090909090909090842e-02,2.363636363636363591e-02,4.000000000000000083e-02,5.454545454545454281e-02,2.999999999999999889e-02,2.727272727272727140e-02,1.000000000000000056e-01,3.181818181818181490e-02,2.545454545454545539e-02,8.363636363636363369e-02,1.745454545454545592e-01,2.999999999999999889e-02,4.818181818181817982e-02,2.090909090909090842e-02,4.909090909090908783e-02,3.818181818181818482e-02,8.090909090909090273e-02,6.363636363636363848e-03
3.363636363636363785e-02,2.909090909090909088e-02,3.818181818181818482e-02,1.836363636363636254e-01,4.818181818181817982e-02,5.363636363636363480e-02,4.727272727272727182e-02,6.090909090909090579e-02,9.090909090909090468e-03,5.727272727272727376e-02,3.363636363636363785e-02,4.272727272727272485e-02,6.636363636363636076e-02,2.272727272727272790e-02,8.272727272727273262e-02,6.818181818181817677e-02,3.727272727272726988e-02,2.636363636363636340e-02,3.454545454545454586e-02,2.454545454545454392e-02
3.363636363636363785e-02,2.909090909090909088e-02,3.272727272727272985e-02,1.009090909090909066e-01,4.818181818181817982e-02,2.999999999999999889e-02,8.454545454545454863e-02,3.909090909090909283e-02,3.818181818181818482e-02,6.363636363636362980e-02,3.272727272727272985e-02,6.909090909090909172e-02,4.363636363636363980e-02,7.454545454545453975e-02,3.818181818181818482e-02,1.018181818181818216e-01,3.272727272727272985e-02,3.909090909090909283e-02,2.999999999999999889e-02,3.818181818181818482e-02
2.181818181818181990e-02,4.909090909090908783e-02,5.181818181818181879e-02,1.000000000000000056e-01,7.636363636363636964e-02,5.727272727272727376e-02,3.454545454545454586e-02,3.181818181818181490e-02,4.454545454545454780e-02,5.090909090909091078e-02,5.181818181818181879e-02,3.727272727272726988e-02,6.090909090909090579e-02,2.999999999999999889e-02,3.818181818181818482e-02,6.090909090909090579e-02,9.545454545454545858e-02,2.000000000000000042e-02,5.727272727272727376e-02,2.999999999999999889e-02
2.727272727272727140e-02,1.181818181818181795e-02,9.727272727272727459e-02,9.636363636363635965e-02,2.727272727272727140e-02,3.454545454545454586e-02,3.636363636363636187e-02,5.272727272727272679e-02,1.736363636363636442e-01,4.363636363636363980e-02,2.545454545454545539e-02,1.909090909090909241e-02,2.272727272727272790e-02,4.181818181818181684e-02,3.909090909090909283e-02,5.545454545454545775e-02,3.272727272727272985e-02,2.909090909090909088e-02,7.363636363636363869e-02,5.999999999999999778e-02
4.454545454545454780e-02,5.363636363636363480e-02,4.181818181818181684e-02,3.818181818181818482e-02,3.909090909090909283e-02,3.727272727272726988e-02,1.909090909090909241e-02,5.727272727272727376e-02,2.363636363636363591e-02,2.454545454545454392e-02,4.545454545454545581e-02,5.000000000000000278e-02,4.545454545454545581e-02,1.318181818181818066e-01,1.636363636363636492e-02,1.881818181818181723e-01,1.636363636363636492e-02,6.181818181818182073e-02,3.545454545454545386e-02,2.999999999999999889e-02
1.636363636363636492e-02,5.090909090909091078e-02,2.090909090909090842e-02,2.818181818181818288e-02,1.081818181818181845e-01,3.090909090909091037e-02,5.363636363636363480e-02,3.545454545454545386e-02,3.090909090909091037e-02,7.272727272727272374e-02,2.454545454545454392e-02,2.090909090909090842e-02,1.063636363636363685e-01,1.245454545454545425e-01,5.636363636363636576e-02,4.181818181818181684e-02,4.272727272727272485e-02,5.909090909090908977e-02,3.818181818181818482e-02,3.727272727272726988e-02
2.363636363636363591e-02,4.727272727272727182e-02,7.272727272727272374e-02,1.636363636363636492e-02,6.363636363636362980e-02,3.818181818181818482e-02,4.272727272727272485e-02,3.636363636363636187e-02,7.545454545454545470e-02,4.545454545454545581e-02,3.909090909090909283e-02,1.063636363636363685e-01,5.999999999999999778e-02,2.636363636363636340e-02,5.454545454545454281e-02,4.363636363636363980e-02,5.363636363636363480e-02,3.909090909090909283e-02,7.818181818181818565e-02,3.727272727272726988e-02
5.363636363636363480e-02,3.090909090909091037e-02,2.909090909090909088e-02,5.000000000000000278e-02,6.181818181818182073e-02,3.818181818181818482e-02,2.818181818181818288e-02,6.727272727272727570e-02,1.818181818181818094e-02,5.454545454545454281e-02,5.181818181818181879e-02,4.090909090909090884e-02,4.272727272727272485e-02,8.727272727272727959e-02,8.727272727272727959e-02,7.272727272727272374e-02,6.545454545454545969e-02,1.454545454545454544e-02,5.090909090909091078e-02,5.454545454545454281e-02
4.909090909090908783e-02,7.363636363636363869e-02,5.181818181818181879e-02,1.909090909090909241e-02,9.363636363636364257e-02,5.363636363636363480e-02,1.818181818181818094e-02,1.090909090909090856e-01,5.454545454545454281e-02,3.545454545454545386e-02,2.636363636363636340e-02,5.181818181818181879e-02,3.272727272727272985e-02,5.818181818181818177e-02,5.727272727272727376e-02,3.909090909090909283e-02,3.818181818181818482e-02,4.818181818181817982e-02,3.909090909090909283e-02,5.090909090909091078e-02
2.727272727272727140e-02,4.090909090909090884e-02,3.545454545454545386e-02,2.454545454545454392e-02,9.363636363636364257e-02,5.090909090909091078e-02,2.363636363636363591e-02,5.181818181818181879e-02,2.818181818181818288e-02,1.000000000000000021e-02,1.572727272727272863e-01,4.272727272727272485e-02,4.909090909090908783e-02,5.272727272727272679e-02,7.181818181818182267e-02,5.545454545454545775e-02,2.909090909090909088e-02,7.090909090909090773e-02,4.090909090909090884e-02,4.363636363636363980e-02
4.181818181818181684e-02,4.909090909090908783e-02,3.727272727272726988e-02,1.027272727272727226e-01,4.000000000000000083e-02,2.909090909090909088e-02,7.181818181818182267e-02,8.272727272727273262e-02,1.363636363636363570e-02,5.000000000000000278e-02,6.363636363636362980e-02,5.545454545454545775e-02,2.818181818181818288e-02,3.181818181818181490e-02,6.636363636363636076e-02,5.363636363636363480e-02,2.636363636363636340e-02,4.090909090909090884e-02,5.727272727272727376e-02,5.818181818181818177e-02
